hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
"Resort Hotel",0,49,2015,August,35,27,2,5,2,0,0,BB,IRL,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",156,0,Contract,90,0,0,Check-Out,2015-09-03
"Resort Hotel",0,49,2015,December,51,17,6,13,2,0,0,BB,DEU,"Offline TA/TO",TA/TO,0,0,0,E,E,0,"No Deposit",177,0,Transient,45,0,0,Check-Out,2016-01-05
"Resort Hotel",0,49,2015,December,52,21,3,5,1,0,0,BB,CN,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",241,0,Transient,46,0,1,Check-Out,2015-12-29
"Resort Hotel",0,49,2015,December,52,23,0,0,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,F,F,1,"No Deposit",242,0,Transient,0,0,0,Check-Out,2015-12-23
"Resort Hotel",0,49,2015,December,52,23,0,0,2,1,0,HB,PRT,"Online TA",TA/TO,0,0,0,F,F,1,"No Deposit",242,0,Transient,0,0,1,Check-Out,2015-12-23
"Resort Hotel",0,49,2015,December,53,28,1,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,90,1,2,Check-Out,2016-01-01
"Resort Hotel",0,49,2015,July,29,14,0,5,2,0,0,BB,POL,"Online TA",TA/TO,0,0,0,E,F,1,"No Deposit",240,0,Transient,136,0,2,Check-Out,2015-07-19
"Resort Hotel",0,49,2015,July,31,28,1,5,2,0,0,BB,NOR,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",241,0,Transient,103,0,1,Check-Out,2015-08-03
"Resort Hotel",0,49,2015,November,45,3,0,4,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,"No Deposit",NULL,0,Transient,35,0,0,Check-Out,2015-11-07
"Resort Hotel",0,49,2015,November,46,9,1,3,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,A,D,0,"No Deposit",240,0,Transient,52,0,2,Check-Out,2015-11-13
"Resort Hotel",0,49,2015,November,46,12,0,2,2,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient-Party,68,0,2,Check-Out,2015-11-14
"Resort Hotel",0,49,2015,November,46,12,0,2,2,0,0,BB,SWE,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient-Party,68,0,2,Check-Out,2015-11-14
"Resort Hotel",0,49,2015,October,40,2,2,6,2,0,0,BB,LUX,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,67,0,2,Check-Out,2015-10-10
"Resort Hotel",0,49,2015,September,37,9,1,4,1,0,0,BB,RUS,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,115,0,2,Check-Out,2015-09-14
"Resort Hotel",0,49,2015,September,40,30,2,5,2,0,0,BB,FRA,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",171,0,Transient,45,0,0,Check-Out,2015-10-07
"Resort Hotel",0,50,2015,August,34,21,2,3,2,0,0,BB,IRL,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",156,0,Transient,123,0,2,Check-Out,2015-08-26
"Resort Hotel",0,50,2015,August,35,28,2,5,2,0,0,BB,ROU,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",142,0,Contract,99,0,0,Check-Out,2015-09-04
"Resort Hotel",0,50,2015,December,51,17,0,1,1,0,0,BB,ESP,"Offline TA/TO",TA/TO,0,0,0,A,A,1,"No Deposit",196,0,Transient,25,0,0,Check-Out,2015-12-18
"Resort Hotel",0,50,2015,July,27,2,2,5,2,0,0,HB,IRL,"Online TA",TA/TO,0,0,0,E,F,1,"No Deposit",241,0,Transient,119,0,1,Check-Out,2015-07-09
"Resort Hotel",0,50,2015,July,29,12,2,3,2,0,0,BB,ESP,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",156,0,Contract,123,0,0,Check-Out,2015-07-17
"Resort Hotel",0,50,2015,July,29,16,0,1,2,0,0,BB,FIN,"Online TA",TA/TO,0,0,0,F,F,0,"No Deposit",241,0,Transient,123,0,0,Check-Out,2015-07-17
"Resort Hotel",0,50,2015,July,31,28,0,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,139,0,1,Check-Out,2015-08-02
"Resort Hotel",0,50,2015,November,46,10,0,2,2,0,0,HB,GBR,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",156,0,Transient,55,0,0,Check-Out,2015-11-12
"Resort Hotel",0,50,2015,November,47,19,1,3,2,0,0,HB,NLD,Direct,Direct,0,0,0,E,E,0,"No Deposit",250,0,Transient,78,0,1,Check-Out,2015-11-23
"Resort Hotel",0,50,2015,October,40,1,2,5,2,0,0,HB,GBR,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",243,0,Transient,63,0,2,Check-Out,2015-10-08
"Resort Hotel",0,50,2015,October,40,2,2,5,2,0,0,BB,IRL,"Online TA",TA/TO,0,0,0,A,H,0,"No Deposit",240,0,Transient,50,0,2,Check-Out,2015-10-09
"Resort Hotel",0,50,2015,October,43,24,2,2,2,0,0,BB,GBR,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",177,0,Transient,42,0,0,Check-Out,2015-10-28
"Resort Hotel",0,50,2015,October,43,24,2,5,2,0,0,BB,GBR,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",143,0,Contract,43,0,1,Check-Out,2015-10-31
"Resort Hotel",0,50,2015,September,36,1,0,4,2,2,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,"No Deposit",250,0,Transient,119,0,0,Check-Out,2015-09-05
"Resort Hotel",0,50,2015,September,36,3,2,5,2,0,0,BB,GBR,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",243,0,Contract,80,0,1,Check-Out,2015-09-10
"Resort Hotel",0,50,2015,September,38,17,0,1,2,0,0,BB,EST,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,0,Transient,111,1,2,Check-Out,2015-09-18
"Resort Hotel",0,51,2015,August,32,6,2,6,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,173,0,0,Check-Out,2015-08-14
"Resort Hotel",0,51,2015,August,32,7,2,5,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,205,0,2,Check-Out,2015-08-14
"Resort Hotel",0,51,2015,August,33,14,0,0,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,0,0,2,Check-Out,2015-08-14
"Resort Hotel",0,51,2015,August,34,21,2,4,2,0,0,HB,ESP,"Online TA",TA/TO,0,0,0,A,A,1,"No Deposit",240,0,Transient,183,0,1,Check-Out,2015-08-27
"Resort Hotel",0,51,2015,December,52,24,1,3,2,0,0,BB,LTU,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,89,0,0,Check-Out,2015-12-28
"Resort Hotel",0,51,2015,July,27,3,0,2,2,0,0,BB,POL,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",242,0,Transient,97,0,0,Check-Out,2015-07-05
"Resort Hotel",0,51,2015,July,28,6,1,3,2,0,0,BB,USA,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",241,0,Transient,118,1,2,Check-Out,2015-07-10
"Resort Hotel",0,51,2015,July,28,6,1,3,3,0,0,BB,USA,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",241,0,Transient,118,0,2,Check-Out,2015-07-10
"Resort Hotel",0,51,2015,July,29,13,1,2,2,0,0,HB,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,130,1,0,Check-Out,2015-07-16
"Resort Hotel",0,51,2015,July,30,25,2,1,2,0,0,HB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",142,0,Transient,118,0,0,Check-Out,2015-07-28
"Resort Hotel",0,51,2015,July,31,27,1,2,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,G,0,"No Deposit",250,0,Transient,115,0,0,Check-Out,2015-07-30
"Resort Hotel",0,51,2015,November,45,7,2,5,2,0,0,BB,FIN,"Offline TA/TO",TA/TO,0,0,0,E,E,0,"No Deposit",156,0,Transient,60,0,2,Check-Out,2015-11-14
"Resort Hotel",0,51,2015,October,40,1,1,3,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,A,D,0,"No Deposit",240,0,Transient,56,0,3,Check-Out,2015-10-05
"Resort Hotel",0,51,2015,October,40,3,2,5,2,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",241,0,Transient,83,0,2,Check-Out,2015-10-10
"Resort Hotel",0,51,2015,October,43,23,2,5,2,0,0,HB,GBR,Direct,Direct,0,0,0,F,F,0,"No Deposit",250,0,Transient,119,1,0,Check-Out,2015-10-30
"Resort Hotel",0,51,2015,September,36,4,3,7,2,0,0,HB,ESP,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",142,0,Contract,105,1,0,Check-Out,2015-09-14
"Resort Hotel",0,51,2015,September,39,25,2,5,2,0,0,BB,IRL,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,90,0,1,Check-Out,2015-10-02
"Resort Hotel",0,51,2015,September,40,27,2,5,2,0,0,BB,GBR,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",243,0,Contract,55,0,1,Check-Out,2015-10-04
"Resort Hotel",0,51,2015,September,40,30,2,4,2,0,1,HB,PRT,"Online TA",TA/TO,0,0,0,D,E,0,"No Deposit",240,0,Transient,100,1,2,Check-Out,2015-10-06
"Resort Hotel",0,52,2015,August,32,6,1,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,1,"No Deposit",250,0,Transient,173,0,0,Check-Out,2015-08-10
"Resort Hotel",0,52,2015,August,32,7,1,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,F,0,"No Deposit",250,0,Transient,173,0,1,Check-Out,2015-08-10
"Resort Hotel",0,52,2015,December,49,3,2,5,2,0,0,HB,GBR,Direct,Direct,0,0,0,F,F,0,"No Deposit",250,0,Transient,88,0,0,Check-Out,2015-12-10
"Resort Hotel",0,52,2015,December,51,17,2,8,2,0,0,BB,GBR,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",115,0,Transient,37,0,1,Check-Out,2015-12-27
"Resort Hotel",0,52,2015,July,27,4,2,5,2,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",147,0,Transient,67,0,0,Check-Out,2015-07-11
"Resort Hotel",0,52,2015,July,30,20,1,5,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,D,0,"No Deposit",250,0,Transient,133,0,0,Check-Out,2015-07-26
"Resort Hotel",0,52,2015,July,30,25,2,3,2,0,0,HB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",196,0,Transient,135,0,2,Check-Out,2015-07-30
"Resort Hotel",0,52,2015,July,31,30,0,3,2,2,0,FB,ESP,"Offline TA/TO",TA/TO,0,0,0,C,C,0,"No Deposit",196,0,Transient,281,1,0,Check-Out,2015-07-30
"Resort Hotel",0,52,2015,October,41,5,2,5,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,E,E,0,"No Deposit",171,0,Transient,55,0,0,Check-Out,2015-10-12
"Resort Hotel",0,52,2015,October,43,22,2,5,2,0,0,HB,GBR,"Offline TA/TO",TA/TO,0,0,0,A,A,1,"No Deposit",26,0,Contract,70,0,0,Check-Out,2015-10-29
"Resort Hotel",0,52,2015,September,36,5,2,5,2,0,0,FB,ESP,"Offline TA/TO",TA/TO,0,0,0,A,B,1,"No Deposit",149,0,Transient,112,1,0,Check-Out,2015-09-12
"Resort Hotel",0,53,2015,December,53,28,1,3,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,0,Transient,82,0,1,Check-Out,2016-01-01
"Resort Hotel",0,53,2015,December,53,30,0,3,2,2,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,C,C,0,"No Deposit",5,0,Transient,221,1,0,Check-Out,2016-01-02
"Resort Hotel",0,53,2015,July,29,12,1,0,2,2,0,BB,CN,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",240,0,Transient,153,1,0,Check-Out,2015-07-13
"Resort Hotel",0,53,2015,July,29,17,2,3,1,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",152,0,Transient-Party,107,1,0,Check-Out,2015-07-22
"Resort Hotel",0,53,2015,July,29,17,2,3,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",152,0,Transient-Party,107,0,0,Check-Out,2015-07-22
"Resort Hotel",0,53,2015,July,29,17,2,3,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",152,0,Transient-Party,107,1,0,Check-Out,2015-07-22
"Resort Hotel",0,53,2015,July,29,17,2,3,2,1,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",152,0,Transient-Party,134,1,0,Check-Out,2015-07-22
"Resort Hotel",0,53,2015,July,29,17,2,5,2,0,0,BB,IRL,"Online TA",TA/TO,0,0,0,A,D,1,"No Deposit",240,0,Transient,125,0,2,Check-Out,2015-07-24
"Resort Hotel",0,53,2015,November,46,11,0,4,1,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,E,E,1,"No Deposit",240,0,Transient,86,1,1,Check-Out,2015-11-15
"Resort Hotel",0,53,2015,October,40,2,2,5,2,0,0,BB,NLD,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,59,0,1,Check-Out,2015-10-09
"Resort Hotel",0,53,2015,October,40,3,2,2,2,0,0,BB,IRL,"Online TA",TA/TO,0,0,0,D,F,0,"No Deposit",240,0,Transient,59,0,1,Check-Out,2015-10-07
"Resort Hotel",0,53,2015,October,40,3,2,5,2,0,0,BB,GBR,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",40,0,Contract,47,0,0,Check-Out,2015-10-10
"Resort Hotel",0,53,2015,October,40,3,2,5,2,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,56,0,2,Check-Out,2015-10-10
"Resort Hotel",0,53,2015,September,40,27,2,3,2,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,D,E,0,"No Deposit",240,0,Transient,85,0,2,Check-Out,2015-10-02
"Resort Hotel",0,53,2015,September,40,28,2,5,2,0,0,HB,AUT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",69,0,Contract,71,0,0,Check-Out,2015-10-05
"Resort Hotel",0,54,2015,August,34,22,2,4,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,"No Deposit",250,0,Transient,180,0,0,Check-Out,2015-08-28
"Resort Hotel",0,54,2015,December,49,5,2,1,2,0,0,HB,ESP,"Online TA",TA/TO,0,0,0,A,D,1,"No Deposit",240,0,Transient,73,0,2,Check-Out,2015-12-08
"Resort Hotel",0,54,2015,December,52,22,0,5,3,0,0,BB,ESP,"Offline TA/TO",TA/TO,0,0,0,E,E,0,"No Deposit",196,0,Transient,85,1,1,Check-Out,2015-12-27
"Resort Hotel",0,54,2015,July,28,7,2,5,2,0,0,BB,IRL,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",8,0,Transient,80,0,0,Check-Out,2015-07-14
"Resort Hotel",0,54,2015,July,28,11,2,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,F,0,"No Deposit",240,0,Transient,123,0,0,Check-Out,2015-07-14
"Resort Hotel",0,54,2015,July,29,13,1,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,88,0,1,Check-Out,2015-07-16
"Resort Hotel",0,54,2015,July,29,13,1,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,88,1,1,Check-Out,2015-07-16
"Resort Hotel",0,54,2015,July,30,25,2,5,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",242,0,Transient,147,0,0,Check-Out,2015-08-01
"Resort Hotel",0,54,2015,November,45,7,0,0,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient-Party,0,0,3,Check-Out,2015-11-07
"Resort Hotel",0,54,2015,November,45,7,2,5,2,0,0,BB,IRL,"Offline TA/TO",TA/TO,0,0,0,E,E,0,"No Deposit",156,0,Transient,38,0,0,Check-Out,2015-11-14
"Resort Hotel",0,54,2015,October,41,4,4,7,2,0,0,HB,GBR,"Offline TA/TO",TA/TO,0,0,0,E,E,0,"No Deposit",40,0,Contract,78,0,0,Check-Out,2015-10-15
"Resort Hotel",0,54,2015,October,43,21,0,4,2,0,0,BB,GBR,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",177,0,Transient,40,0,0,Check-Out,2015-10-25
"Resort Hotel",0,54,2015,October,44,31,0,1,2,0,0,BB,USA,"Online TA",TA/TO,0,0,0,A,D,0,"No Deposit",241,0,Transient,39,1,1,Check-Out,2015-11-01
"Resort Hotel",0,54,2015,September,36,5,2,5,2,0,0,BB,CN,Direct,Direct,0,0,0,A,A,0,"No Deposit",250,0,Transient,98,0,2,Check-Out,2015-09-12
"Resort Hotel",0,54,2015,September,40,29,2,5,2,0,0,BB,IRL,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",171,0,Transient,57,0,0,Check-Out,2015-10-06
"Resort Hotel",0,54,2015,September,40,30,2,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,E,0,"No Deposit",240,0,Transient,64,0,1,Check-Out,2015-10-06
"Resort Hotel",0,55,2015,August,33,9,2,4,2,0,0,HB,MEX,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",242,0,Transient,179,0,0,Check-Out,2015-08-15
"Resort Hotel",0,55,2015,December,52,25,1,2,1,0,0,BB,ESP,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",6,0,Transient,23,0,3,Check-Out,2015-12-28
"Resort Hotel",0,55,2015,December,52,25,1,2,2,0,0,BB,ESP,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",6,0,Transient,26,0,3,Check-Out,2015-12-28
"Resort Hotel",0,55,2015,July,28,7,0,3,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,82,1,2,Check-Out,2015-07-10
"Resort Hotel",0,55,2015,July,30,24,2,3,2,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",147,0,Transient-Party,75,0,1,Check-Out,2015-07-29
"Resort Hotel",0,55,2015,October,41,5,1,3,2,0,0,BB,GBR,"Offline TA/TO",TA/TO,0,0,0,A,D,0,"No Deposit",2,0,Contract,55,0,0,Check-Out,2015-10-09
"Resort Hotel",0,55,2015,September,36,3,0,3,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,D,E,0,"No Deposit",5,0,Transient,90,1,0,Check-Out,2015-09-06
"Resort Hotel",0,55,2015,September,40,29,2,5,2,0,0,BB,GBR,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",69,0,Contract,45,0,1,Check-Out,2015-10-06
"Resort Hotel",0,55,2015,September,40,30,0,3,2,0,0,HB,FRA,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",256,0,Transient-Party,73,0,0,Check-Out,2015-10-03
"Resort Hotel",0,55,2015,September,40,30,0,3,2,0,0,HB,FRA,"Offline TA/TO",TA/TO,0,0,0,A,C,0,"No Deposit",256,0,Transient-Party,73,0,0,Check-Out,2015-10-03
"Resort Hotel",0,56,2015,December,50,11,2,3,2,0,0,BB,IRL,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,0,Transient,59,0,1,Check-Out,2015-12-16
"Resort Hotel",0,56,2015,July,29,13,1,3,2,0,0,HB,ESP,"Online TA",TA/TO,0,0,0,A,A,1,"No Deposit",240,0,Transient,134,1,0,Check-Out,2015-07-17
"Resort Hotel",0,56,2015,November,46,11,0,4,1,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,A,D,0,"No Deposit",240,0,Transient,53,0,1,Check-Out,2015-11-15
"Resort Hotel",0,56,2015,November,48,23,0,0,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,A,0,"No Deposit",240,0,Transient,0,0,1,Check-Out,2015-11-23
"Resort Hotel",0,56,2015,October,40,2,2,5,1,0,0,HB,NLD,"Offline TA/TO",TA/TO,0,0,0,E,E,0,"No Deposit",71,0,Contract,77,0,0,Check-Out,2015-10-09
"Resort Hotel",0,56,2015,October,40,2,2,6,2,0,0,BB,NLD,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,61,1,3,Check-Out,2015-10-10
"Resort Hotel",0,56,2015,October,40,2,2,6,2,0,0,BB,NLD,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,64,0,3,Check-Out,2015-10-10
"Resort Hotel",0,56,2015,October,42,13,2,5,2,2,0,BB,IRL,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",240,0,Transient,107,0,0,Check-Out,2015-10-20
"Resort Hotel",0,56,2015,September,36,3,2,8,2,0,0,BB,GBR,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",243,0,Contract,80,0,1,Check-Out,2015-09-13
"Resort Hotel",0,56,2015,September,38,16,1,4,2,0,0,BB,RUS,"Online TA",TA/TO,0,0,0,A,A,1,"No Deposit",240,0,Transient,92,1,2,Check-Out,2015-09-21
"Resort Hotel",0,56,2015,September,40,28,1,3,2,0,0,BB,GBR,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",115,0,Transient,45,0,0,Check-Out,2015-10-02
"Resort Hotel",0,56,2015,September,40,30,0,3,2,0,0,BB,LTU,"Online TA",TA/TO,0,0,0,A,H,0,"No Deposit",240,0,Transient,56,0,2,Check-Out,2015-10-03
"Resort Hotel",0,57,2015,August,34,18,1,5,2,2,0,HB,PRT,"Online TA",TA/TO,0,0,0,C,C,1,"No Deposit",242,0,Transient,230,0,1,Check-Out,2015-08-24
"Resort Hotel",0,57,2015,August,34,18,2,5,2,2,0,BB,GBR,"Online TA",TA/TO,0,0,0,C,C,1,"No Deposit",242,0,Transient,180,0,1,Check-Out,2015-08-25
"Resort Hotel",0,57,2015,August,35,29,0,1,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,164,0,0,Check-Out,2015-08-30
"Resort Hotel",0,57,2015,December,52,24,2,6,2,0,0,BB,CHE,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,69,1,0,Check-Out,2016-01-01
"Resort Hotel",0,57,2015,July,29,15,0,2,1,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,1,"No Deposit",305,0,Transient-Party,0,0,0,Check-Out,2015-07-17
"Resort Hotel",0,57,2015,July,29,15,0,2,1,0,0,FB,PRT,Groups,Direct,0,0,0,A,E,1,"No Deposit",305,0,Transient-Party,94,0,0,Check-Out,2015-07-17
"Resort Hotel",0,57,2015,July,29,15,0,2,1,0,0,FB,PRT,Groups,Direct,0,0,0,A,F,1,"No Deposit",305,0,Transient-Party,94,0,0,Check-Out,2015-07-17
"Resort Hotel",0,57,2015,July,29,15,0,2,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,"No Deposit",305,0,Transient,107,0,0,Check-Out,2015-07-17
"Resort Hotel",0,57,2015,July,29,15,0,2,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,"No Deposit",305,0,Transient-Party,107,0,0,Check-Out,2015-07-17
"Resort Hotel",0,57,2015,July,29,15,0,2,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,C,0,"No Deposit",305,0,Transient-Party,99,0,0,Check-Out,2015-07-17
"Resort Hotel",0,57,2015,July,29,15,0,2,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,C,0,"No Deposit",305,0,Transient-Party,107,0,0,Check-Out,2015-07-17
"Resort Hotel",0,57,2015,July,29,15,0,2,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,D,0,"No Deposit",305,0,Transient,107,0,0,Check-Out,2015-07-17
"Resort Hotel",0,57,2015,July,29,15,0,2,3,0,0,FB,PRT,Groups,Direct,0,0,0,A,C,1,"No Deposit",305,0,Transient-Party,148,0,0,Check-Out,2015-07-17
"Resort Hotel",0,57,2015,July,29,18,2,6,2,0,0,HB,ESP,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",196,0,Transient,135,0,1,Check-Out,2015-07-26
"Resort Hotel",0,57,2015,July,30,21,2,5,2,0,0,HB,IRL,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,0,Transient,152,0,0,Check-Out,2015-07-28
"Resort Hotel",0,57,2015,November,48,26,0,3,1,0,0,BB,NLD,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,36,0,1,Check-Out,2015-11-29
"Resort Hotel",0,57,2015,October,40,1,0,3,1,0,0,BB,NLD,"Online TA",TA/TO,0,0,0,A,C,0,"No Deposit",240,0,Transient,48,1,2,Check-Out,2015-10-04
"Resort Hotel",0,57,2015,September,36,3,0,1,2,0,0,BB,ESP,"Offline TA/TO",TA/TO,0,0,0,A,C,0,"No Deposit",171,0,Transient,66,1,0,Check-Out,2015-09-04
"Resort Hotel",0,57,2015,September,37,6,2,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,"No Deposit",250,0,Transient,98,0,0,Check-Out,2015-09-12
"Resort Hotel",0,58,2015,August,34,17,1,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,0,Transient-Party,183,0,0,Check-Out,2015-08-22
"Resort Hotel",0,58,2015,August,35,24,1,4,2,2,0,FB,PRT,Direct,Direct,0,0,0,C,C,1,"No Deposit",250,0,Transient,261,1,0,Check-Out,2015-08-29
"Resort Hotel",0,58,2015,July,29,13,1,2,2,0,0,HB,ESP,Direct,Direct,0,0,0,E,F,2,"No Deposit",250,0,Transient,165,1,1,Check-Out,2015-07-16
"Resort Hotel",0,58,2015,July,31,31,2,3,1,0,0,BB,NLD,"Online TA",TA/TO,0,0,0,D,D,1,"No Deposit",105,0,Transient,158,0,0,Check-Out,2015-08-05
"Resort Hotel",0,58,2015,September,37,9,0,1,2,0,0,BB,CHE,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",251,0,Transient,69,0,0,Check-Out,2015-09-10
"Resort Hotel",0,58,2015,September,40,30,2,5,2,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",241,0,Transient,44,0,1,Check-Out,2015-10-07
"Resort Hotel",0,59,2015,August,33,9,2,5,2,0,0,BB,GBR,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",243,0,Transient,104,0,0,Check-Out,2015-08-16
